movieId,title,genres,Director,Rotten Tomatoes,imdbRatings,imdbVotes
2090,"Rescuers, The (1977)",Adventure|Animation|Children|Crime|Drama,"John Lounsbery, Wolfgang Reitherman, Art Stevens",7.21,6.9,69606
2091,Return from Witch Mountain (1978),Children|Sci-Fi,John Hough,3.43,5.7,5659
2093,Return to Oz (1985),Adventure|Children|Fantasy,Walter Murch,2.8,6.7,30217
2094,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,Joe Johnston,10,6.6,61631
2095,"Shaggy D.A., The (1976)",Children|Comedy,Robert Stevenson,6.22,5.8,3372
2096,Sleeping Beauty (1959),Animation|Children|Musical,"Les Clark, Clyde Geronimi, Eric Larson",7.48,7.2,160388
2097,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller,Jack Clayton,8.56,6.7,10573
2098,Son of Flubber (1963),Children|Comedy,Robert Stevenson,6.4,6,3205
2099,Song of the South (1946),Adventure|Animation|Children|Musical,"Harve Foster, Wilfred Jackson",7.21,6.9,15168
2100,Splash (1984),Comedy|Fantasy|Romance,Ron Howard,6.67,6.3,83063
2102,Steamboat Willie (1928),Animation|Children|Comedy|Musical,"Ub Iwerks, Walt Disney",6.4,7.5,11242
2105,Tron (1982),Action|Adventure|Sci-Fi,Steven Lisberger,7.84,6.7,129216
2106,Swing Kids (1993),Drama|War,Thomas Carter,7.03,6.7,17259
2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),Horror|Thriller,Steve Miner,6.22,5.8,81827
2108,L.A. Story (1991),Comedy|Romance,Mick Jackson,7.03,6.7,34286
2109,"Jerk, The (1979)",Comedy,Carl Reiner,7.39,7.1,64181
2110,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,Carl Reiner,7.12,6.8,23617
2111,"Man with Two Brains, The (1983)",Comedy,Carl Reiner,4.69,6.4,27722
2112,Grand Canyon (1991),Crime|Drama,Lawrence Kasdan,8.83,6.8,16580
2113,Graveyard Shift (Stephen King's Graveyard Shift) (1990),Horror|Thriller,Ralph S. Singleton,5.41,4.9,12547
2114,"Outsiders, The (1983)",Drama,Francis Ford Coppola,7.3,7,96771
2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy,Steven Spielberg,7.75,7.5,533999
2116,"Lord of the Rings, The (1978)",Adventure|Animation|Children|Fantasy,Ralph Bakshi,6.58,6.2,35750
2117,1984 (Nineteen Eighty-Four) (1984),Drama|Sci-Fi,Michael Radford,9.37,7.1,78621
2118,"Dead Zone, The (1983)",Thriller,David Cronenberg,8.38,7.2,76852
2119,Maximum Overdrive (1986),Horror,Stephen King,10,5.4,35588
2120,Needful Things (1993),Drama|Horror,Fraser C. Heston,6.67,6.3,27419
2121,Cujo (1983),Horror|Thriller,Lewis Teague,8.38,6.1,50752
2122,Children of the Corn (1984),Horror|Thriller,Fritz Kiersch,10,5.6,57093
2123,All Dogs Go to Heaven (1989),Animation|Children|Comedy|Drama|Fantasy,"Don Bluth, Gary Goldman, Dan Kuenster",7.03,6.7,45974
2124,"Addams Family, The (1991)",Children|Comedy|Fantasy,Barry Sonnenfeld,6.67,6.9,179507
2125,Ever After: A Cinderella Story (1998),Comedy|Drama|Romance,Andy Tennant,7.39,7.1,81482
2126,Snake Eyes (1998),Action|Crime|Mystery|Thriller,Brian De Palma,8.2,6.1,86376
2130,Atlantic City (1980),Crime|Drama|Romance,Louis Malle,4.96,7.3,18240
2131,Autumn Sonata (Höstsonaten) (1978),Drama,Ingmar Bergman,9.37,8.1,37607
2132,Who's Afraid of Virginia Woolf? (1966),Drama,Mike Nichols,8.2,8,79397
2133,Adventures in Babysitting (1987),Adventure|Comedy,Chris Columbus,7.21,6.9,48934
2134,Weird Science (1985),Comedy|Fantasy|Sci-Fi,John Hughes,6.94,6.6,97002
2135,Doctor Dolittle (1967),Adventure|Children|Musical,Betty Thomas,4.51,5.4,101897
2136,"Nutty Professor, The (1963)",Comedy|Sci-Fi,Tom Shadyac,4.51,5.7,123340
2137,Charlotte's Web (1973),Animation|Children,Gary Winick,5.23,6.3,46224
2138,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy,"Martin Rosen, John Hubley",8.02,7.6,39247
2139,"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama,Don Bluth,6.22,7.5,44930
2140,"Dark Crystal, The (1982)",Adventure|Fantasy,"Jim Henson, Frank Oz",7.39,7.1,71221
2143,Legend (1985),Adventure|Fantasy|Romance,Brian Helgeland,6.22,6.9,201354
2144,Sixteen Candles (1984),Comedy|Romance,John Hughes,7.3,7,125411
2145,Pretty in Pink (1986),Comedy|Drama|Romance,Howard Deutch,7.03,6.7,88384
2146,St. Elmo's Fire (1985),Drama|Romance,Joel Schumacher,9.1,6.4,46154
2147,"Clan of the Cave Bear, The (1986)",Adventure|Drama|Fantasy,Michael Chapman,6.49,5.4,6908
2149,House II: The Second Story (1987),Comedy|Fantasy|Horror,Ethan Wiley,8.92,5.4,12290
2150,"Gods Must Be Crazy, The (1980)",Adventure|Comedy,Jamie Uys,5.5,7.3,59287
2151,"Gods Must Be Crazy II, The (1989)",Comedy,Jamie Uys,7.12,6.8,18023
2152,Air Bud: Golden Receiver (1998),Children|Comedy,Richard Martin,6.4,4.5,6150
2153,"Avengers, The (1998)",Action|Adventure,Joss Whedon,10,8,1457886
2154,How Stella Got Her Groove Back (1998),Drama|Romance,Kevin Rodney Sullivan,5.32,5.7,8290
2159,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller,John McNaughton,5.95,7,40184
2160,Rosemary's Baby (1968),Drama|Horror|Thriller,Roman Polanski,9.19,8,233986
2161,"NeverEnding Story, The (1984)",Adventure|Children|Fantasy,Wolfgang Petersen,7.57,7.3,156426
2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy,George Miller,7.93,5.1,27459
2163,Attack of the Killer Tomatoes! (1978),Comedy|Horror,John De Bello,5.14,4.6,14925
2165,Your Friends and Neighbors (1998),Comedy|Drama,Neil LaBute,6.4,6.3,8312
2166,Return to Paradise (1998),Crime|Drama|Romance|Thriller,Joseph Ruben,7.21,6.9,15285
2167,Blade (1998),Action|Horror|Thriller,Stephen Norrington,7.93,7.1,298606
2168,Dance with Me (1998),Drama|Romance,Randa Haines,9.19,5.9,6872
2169,Dead Man on Campus (1998),Comedy,Alan Cohn,7.57,6,16346
2170,Wrongfully Accused (1998),Action|Comedy,Pat Proft,6.4,6,29152
2171,Next Stop Wonderland (1998),Comedy|Drama|Romance,Brad Anderson,2.26,6.6,5103
2174,Beetlejuice (1988),Comedy|Fantasy,Tim Burton,4.51,7.5,335470
2176,Rope (1948),Crime|Drama|Thriller,Alfred Hitchcock,8.11,7.9,153553
2177,Family Plot (1976),Comedy|Thriller,Alfred Hitchcock,9.19,6.8,24730
2178,Frenzy (1972),Thriller,Alfred Hitchcock,4.87,7.4,49213
2180,Torn Curtain (1966),Thriller,Alfred Hitchcock,6.13,6.6,28892
2181,Marnie (1964),Drama|Mystery|Romance|Thriller,Alfred Hitchcock,7.39,7.1,53633
2182,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,Alfred Hitchcock,10,7.4,31282
2183,"Man Who Knew Too Much, The (1956)",Adventure|Drama|Mystery|Thriller,Alfred Hitchcock,8.65,7.4,69362
2184,"Trouble with Harry, The (1955)",Comedy|Mystery,Alfred Hitchcock,9.64,7,41242
2186,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller,Alfred Hitchcock,6.4,7.9,140615
2188,54 (1998),Drama,Mark Christopher,6.31,5.9,34458
2193,Willow (1988),Action|Adventure|Fantasy,Ron Howard,7.48,7.2,129152
2194,"Untouchables, The (1987)",Action|Crime|Drama,Brian De Palma,8.02,7.8,328470
2195,Dirty Work (1998),Comedy,Bob Saget,6.49,6.4,29991
2202,Lifeboat (1944),Drama|War,Alfred Hitchcock,7.84,7.6,31076
2203,Shadow of a Doubt (1943),Crime|Drama|Thriller,Alfred Hitchcock,8.02,7.8,70250
2204,Saboteur (1942),Mystery|Thriller,Alfred Hitchcock,2.89,7.1,27879
2205,Mr. & Mrs. Smith (1941),Comedy|Romance,Doug Liman,6.85,6.5,538988
2206,Suspicion (1941),Film-Noir|Mystery|Thriller,Alfred Hitchcock,5.5,7.3,42112
2208,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller,Alfred Hitchcock,7.93,7.7,56490
2210,Sabotage (1936),Thriller,David Ayer,6.13,5.7,66124
2212,"Man Who Knew Too Much, The (1934)",Drama|Thriller,Alfred Hitchcock,9.64,7.4,69362
2231,Rounders (1998),Drama,John Dahl,9.19,7.3,159776
2232,Cube (1997),Horror|Mystery|Sci-Fi|Thriller,Vincenzo Natali,7.21,7.1,247541
2236,Simon Birch (1998),Drama,Mark Steven Johnson,7.12,6.8,22099
2238,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama,Lina Wertmüller,8.29,7.7,6458
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,Guy Ritchie,9.82,3.6,17725
2240,My Bodyguard (1980),Drama,Tony Bill,9.28,7.1,10826
2241,Class (1983),Comedy,Lewis John Carlino,2.35,6,11902
2243,Broadcast News (1987),Comedy|Drama|Romance,James L. Brooks,5.68,7.3,33916
2245,Working Girl (1988),Comedy|Drama|Romance,Mike Nichols,10,6.8,61850
2247,Married to the Mob (1988),Comedy,Jonathan Demme,6.58,6.2,19694
2249,My Blue Heaven (1990),Comedy,Herbert Ross,2.26,6.2,22453
2252,Hero (1992),Comedy|Drama,Yimou Zhang,3.97,7.9,187462
2253,Toys (1992),Comedy|Fantasy,Barry Levinson,9.82,5.1,33485
2255,Young Doctors in Love (1982),Comedy,Garry Marshall,5.95,5.5,3451
2259,Blame It on Rio (1984),Comedy|Romance,Stanley Donen,6.4,5.8,11653
2261,One Crazy Summer (1986),Comedy,Savage Steve Holland,5.68,6.4,16663
2262,About Last Night... (1986),Comedy|Drama|Romance,Steve Pink,6.4,6,25063
2263,"Seventh Sign, The (1988)",Drama|Fantasy|Thriller,Carl Schultz,10,5.8,15611
2264,We're No Angels (1989),Comedy|Crime,Neil Jordan,2.98,6.1,24620
2265,Nothing But Trouble (1991),Adventure|Comedy,Dan Aykroyd,8.83,5.1,27321
2266,"Butcher's Wife, The (1991)",Comedy|Romance,Terry Hughes,5.86,5.4,8790
2267,Mortal Thoughts (1991),Mystery|Thriller,Alan Rudolph,6.22,5.8,9629
2269,Indecent Proposal (1993),Drama|Romance,Adrian Lyne,6.4,6,77923
2271,Permanent Midnight (1998),Drama,David Veloz,6.58,6.2,7891
2272,One True Thing (1998),Drama,Carl Franklin,3.43,6.9,12671
2273,Rush Hour (1998),Action|Comedy|Crime|Thriller,Brett Ratner,9.01,7,292601
2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi,Lance Mungia,8.83,6.4,7908
2278,Ronin (1998),Action|Crime|Thriller,John Frankenheimer,4.24,7.2,194689
2279,Urban Legend (1998),Horror|Thriller,Jamie Blanks,5.68,5.6,71306
2280,Clay Pigeons (1998),Crime,David Dobkin,6.94,6.6,12063
2282,Pecker (1998),Comedy|Drama,John Waters,6.67,6.3,14802
2283,"Sheltering Sky, The (1990)",Drama,Bernardo Bertolucci,7.03,6.7,13641
2285,If.... (1968),Drama,Lindsay Anderson,6.67,7.4,25115
2287,Them! (1954),Horror|Sci-Fi|Thriller,Gordon Douglas,2.17,7.2,24161
2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,John Carpenter,8.4,8.2,466327
2290,Stardust Memories (1980),Comedy|Drama,Woody Allen,4.96,7.2,23812
2291,Edward Scissorhands (1990),Drama|Fantasy|Romance,Tim Burton,8.11,7.9,521704
2294,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy,"Eric Darnell, Tim Johnson",8.11,6.5,163754
2295,"Impostors, The (1998)",Comedy,Stanley Tucci,3.61,6.5,5360
2297,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance,Vincent Ward,9.82,7,114035
2300,"Producers, The (1968)",Comedy,Mel Brooks,7.75,7.5,59366
2301,History of the World: Part I (1981),Comedy|Musical,Mel Brooks,8.92,6.8,55075
2302,My Cousin Vinny (1992),Comedy,Jonathan Lynn,7.84,7.6,139852
2303,Nashville (1975),Drama|Musical,Robert Altman,7.39,7.6,28492
2306,Holy Man (1998),Comedy,Stephen Herek,5.41,4.9,20898
2310,"Mighty, The (1998)",Drama,Peter Chelsom,9.91,7.2,13877
2311,2010: The Year We Make Contact (1984),Sci-Fi,Peter Hyams,6.13,6.7,56750
2312,Children of a Lesser God (1986),Drama,Randa Haines,7.21,7.2,18590
2313,"Elephant Man, The (1980)",Drama,David Lynch,9.2,8.2,257683
2314,Beloved (1998),Drama,Jonathan Demme,6.4,6,9502
2315,Bride of Chucky (Child's Play 4) (1998),Comedy|Horror|Thriller,Ronny Yu,5.05,5.6,64184
2316,Practical Magic (1998),Drama|Fantasy|Mystery|Romance,Griffin Dunne,7.12,6.3,92717
2318,Happiness (1998),Comedy|Drama,Todd Solondz,5.32,7.7,73912
2320,Apt Pupil (1998),Drama|Thriller,Bryan Singer,7.03,6.7,41410
2321,Pleasantville (1998),Comedy|Drama|Fantasy,Gary Ross,6.04,7.5,136004
2322,Soldier (1998),Action|Sci-Fi|War,Paul W.S. Anderson,6.4,6,59444
2324,Life Is Beautiful (1997),Comedy|Drama|Romance|War,Roberto Benigni,8.74,8.6,742074
2325,Orgazmo (1997),Comedy,Trey Parker,6.31,6.1,37982
2327,Tales from the Darkside: The Movie (1990),Fantasy|Horror|Thriller,John Harrison,6.58,6.2,19335
2328,Vampires (1998),Horror|Western,John Carpenter,6.49,6.1,63391
2329,American History X (1998),Crime|Drama,Tony Kaye,6.13,8.5,1185740
2331,Living Out Loud (1998),Comedy|Drama|Romance,Richard LaGravenese,6.85,6.5,5048
2333,Gods and Monsters (1998),Drama,Bill Condon,3.43,7.3,32572
2334,"Siege, The (1998)",Action|Thriller,Edward Zwick,6.49,6.4,77953
2335,"Waterboy, The (1998)",Comedy,Frank Coraci,9.1,6.1,177522
2336,Elizabeth (1998),Drama,Shekhar Kapur,5.68,7.4,104524
2337,Velvet Goldmine (1998),Drama,Todd Haynes,7.21,6.9,38291
2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,Danny Cannon,9.73,4.7,78495
2340,Meet Joe Black (1998),Romance,Martin Brest,7.48,7.2,264699
2344,Runaway Train (1985),Action|Adventure|Drama|Thriller,Andrey Konchalovskiy,6.94,7.2,32898
2346,"Stepford Wives, The (1975)",Mystery|Sci-Fi|Thriller,Frank Oz,4.87,5.3,69573
2347,"Pope of Greenwich Village, The (1984)",Drama,Stuart Rosenberg,5.5,6.6,9708
2348,Sid and Nancy (1986),Drama,Alex Cox,9.28,7,34609
2349,Mona Lisa (1986),Comedy|Thriller,Neil Jordan,7.57,7.3,18619
2351,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",Drama,Federico Fellini,5.68,8.1,51595
2352,"Big Chill, The (1983)",Comedy|Drama,Lawrence Kasdan,7.7,7.1,41143
2353,Enemy of the State (1998),Action|Thriller,Tony Scott,7.57,7.3,258193
2354,"Rugrats Movie, The (1998)",Animation|Children|Comedy,"Igor Kovalyov, Norton Virgien",6.31,5.9,20693
2356,Celebrity (1998),Comedy,Woody Allen,8.83,6.3,28241
2357,Central Station (Central do Brasil) (1998),Drama,Walter Salles,9.01,8,42121
2359,Waking Ned Devine (a.k.a. Waking Ned) (1998),Comedy,Kirk Jones,6.49,7.3,27912
2361,Pink Flamingos (1972),Comedy,John Waters,3.16,6,27738
2363,Godzilla (Gojira) (1954),Drama|Horror|Sci-Fi,Gareth Edwards,6.76,6.4,437047
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,"Ishirô Honda, Tom Montgomery",7.03,5.7,11108
2366,King Kong (1933),Action|Adventure|Fantasy|Horror,Peter Jackson,8.2,7.2,444413
2367,King Kong (1976),Adventure|Fantasy|Romance|Sci-Fi|Thriller,Peter Jackson,7.48,7.2,444413
2369,Desperately Seeking Susan (1985),Comedy|Drama|Romance,Susan Seidelman,5.32,6.1,25878
2370,"Emerald Forest, The (1985)",Action|Adventure|Drama,John Boorman,3.16,6.9,10921
2371,Fletch (1985),Comedy|Crime|Mystery,Michael Ritchie,7.21,6.9,57571
2372,Fletch Lives (1989),Comedy,Michael Ritchie,8.47,6.1,23072
2373,Red Sonja (1985),Action|Adventure|Fantasy,Richard Fleischer,4.96,5.1,44778
2374,Gung Ho (1986),Comedy|Drama,Ron Howard,5.86,6.3,13881
2375,"Money Pit, The (1986)",Comedy,Richard Benjamin,8.74,6.4,61726
2377,Lifeforce (1985),Horror|Sci-Fi,Tobe Hooper,6.49,6.1,29449
2378,Police Academy (1984),Comedy|Crime,Hugh Wilson,8.29,6.7,136959
2379,Police Academy 2: Their First Assignment (1985),Comedy|Crime,"Jerry Paris, James Signorelli",5.32,5.8,59010
2380,Police Academy 3: Back in Training (1986),Comedy|Crime,Jerry Paris,3.25,5.4,48544
2381,Police Academy 4: Citizens on Patrol (1987),Comedy|Crime,Jim Drake,5.14,5,45645
2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy|Crime,Alan Myerson,4.87,4.6,38156
2383,Police Academy 6: City Under Siege (1989),Comedy|Crime,Peter Bonerz,8.56,4.4,33066
2384,Babe: Pig in the City (1998),Adventure|Children|Drama,George Miller,6.22,5.8,35437
2385,Home Fries (1998),Comedy|Romance,Dean Parisot,6.4,5.1,8885
2387,Very Bad Things (1998),Comedy|Crime,Peter Berg,9.64,6.3,48967
2389,Psycho (1998),Crime|Horror|Thriller,Alfred Hitchcock,8.65,8.5,715538
2390,Little Voice (1998),Comedy,Mark Herman,8.56,7,17134
2392,Jack Frost (1998),Children|Comedy|Drama,Troy Miller,1.63,5.4,40862
2393,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi,Jonathan Frakes,3.07,6.4,79268
2394,"Prince of Egypt, The (1998)",Animation|Musical,"Brenda Chapman, Steve Hickner, Simon Wells",5.05,7.2,145248
2395,Rushmore (1998),Comedy|Drama,Wes Anderson,6.4,7.6,197185
2396,Shakespeare in Love (1998),Comedy|Drama|Romance,John Madden,7.21,7.1,233829
2398,Miracle on 34th Street (1947),Comedy|Drama,George Seaton,8.47,7.9,54858
2399,Santa Claus: The Movie (1985),Adventure|Children|Fantasy,Jeannot Szwarc,7.21,6.3,15586
2401,Pale Rider (1985),Western,Clint Eastwood,7.57,7.3,64113
2402,Rambo: First Blood Part II (1985),Action|Adventure|Thriller,George P. Cosmatos,9.01,6.5,181915
2403,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller,Ted Kotcheff,9.82,7.7,273909
2404,Rambo III (1988),Action|Adventure|Thriller|War,Peter MacDonald,4.1,5.8,139660
2405,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,Lewis Teague,10,6.1,62122
2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,Robert Zemeckis,7.21,6.9,102823
2407,Cocoon (1985),Comedy|Sci-Fi,Ron Howard,7.39,6.7,68532
2408,Cocoon: The Return (1988),Comedy|Sci-Fi,Daniel Petrie,5.86,5.4,17238
2409,Rocky II (1979),Action|Drama,Sylvester Stallone,7.57,7.3,231149
2410,Rocky III (1982),Action|Drama,Sylvester Stallone,4.78,6.8,210374
2411,Rocky IV (1985),Action|Drama,Sylvester Stallone,9.46,6.9,225550
2412,Rocky V (1990),Action|Drama,John G. Avildsen,6.04,5.3,150210
2413,Clue (1985),Comedy|Crime|Mystery|Thriller,Jonathan Lynn,8.56,7.2,108664
2414,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller,Barry Levinson,7.12,6.8,23346
2416,Back to School (1986),Comedy,Alan Metter,4.51,6.7,36057
2417,Heartburn (1986),Comedy|Drama,Mike Nichols,7.84,6.1,12524
2418,Nothing in Common (1986),Comedy,Garry Marshall,6.31,5.9,7840
2420,"Karate Kid, The (1984)",Drama,John G. Avildsen,8.56,7.3,243401
2421,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,John G. Avildsen,8.56,6.1,98779
2422,"Karate Kid, Part III, The (1989)",Action|Adventure|Children|Drama,John G. Avildsen,1.5,5.3,68887
2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy,Jeremiah S. Chechik,8.65,7.5,219969
2424,You've Got Mail (1998),Comedy|Romance,Nora Ephron,7.03,6.7,228720
2425,"General, The (1998)",Crime,"Clyde Bruckman, Buster Keaton",8.02,8.1,97934
2427,"Thin Red Line, The (1998)",Action|Drama|War,Terrence Malick,2.89,7.6,198791
2428,"Faculty, The (1998)",Horror|Sci-Fi,Robert Rodriguez,3.97,6.6,134642
2429,Mighty Joe Young (1998),Action|Adventure|Drama|Fantasy|Thriller,Ron Underwood,6.13,5.7,30680
2430,Mighty Joe Young (1949),Adventure|Children|Drama,Ron Underwood,6.13,5.7,30680
2431,Patch Adams (1998),Comedy|Drama,Tom Shadyac,6.04,6.8,122056
2432,Stepmom (1998),Drama,Chris Columbus,6.04,6.8,74385
2435,Hurlyburly (1998),Drama,Anthony Drazan,6.5,5.8,10409
2436,Tea with Mussolini (1999),Comedy|Drama|War,Franco Zeffirelli,6.5,6.9,14040
2437,Wilde (1997),Drama,Brian Gilbert,1,6.9,18104
2439,Affliction (1997),Drama,Paul Schrader,3.79,6.9,18972
2442,Hilary and Jackie (1998),Drama,Anand Tucker,8.38,7.3,10731
2443,Playing by Heart (1998),Drama|Romance,Willard Carroll,9.73,7,20193
2445,At First Sight (1999),Drama,Irwin Winkler,6.4,6,14265
2446,In Dreams (1999),Horror|Thriller,Neil Jordan,2.71,5.5,13602
2447,Varsity Blues (1999),Comedy|Drama,Brian Robbins,5.95,6.5,48815
2448,Virus (1999),Horror|Sci-Fi,John Bruno,5.5,5,29863
2450,Howard the Duck (1986),Adventure|Comedy|Sci-Fi,Willard Huyck,9.28,4.7,50514
2451,"Gate, The (1987)",Horror,Tibor Takács,10,6,19491
2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy,Nick Castle,2.98,6.5,6471
2454,"Fly, The (1958)",Horror|Mystery|Sci-Fi,David Cronenberg,7.03,7.6,200935
2455,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller,David Cronenberg,9.37,7.6,200935
2456,"Fly II, The (1989)",Horror|Sci-Fi,Chris Walas,3.97,5.1,24602
2457,Running Scared (1986),Action|Comedy,Wayne Kramer,8.74,7.3,103375
2458,Armed and Dangerous (1986),Comedy|Crime,Mark L. Lester,4.69,5.7,12670
2459,"Texas Chainsaw Massacre, The (1974)",Horror,Marcus Nispel,6.58,6.2,151852
2460,"Texas Chainsaw Massacre 2, The (1986)",Horror,Tobe Hooper,8.74,5.6,37733
2461,Leatherface: Texas Chainsaw Massacre III (1990),Comedy|Horror|Thriller,Jeff Burr,8.38,5,19244
2463,Ruthless People (1986),Comedy,"Jim Abrahams, David Zucker, Jerry Zucker",7.39,6.9,30410
2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,Penny Marshall,6.85,5.9,20623
2469,Peggy Sue Got Married (1986),Comedy|Drama,Francis Ford Coppola,6.67,6.4,40523
2470,Crocodile Dundee (1986),Adventure|Comedy,Peter Faiman,8.83,6.6,115118
2471,Crocodile Dundee II (1988),Action|Adventure|Comedy,John Cornell,5.05,5.7,60632
2472,Tough Guys (1986),Comedy,Jeff Kanew,5.86,6.2,7804
2473,Soul Man (1986),Comedy,Steve Miner,4.6,5.3,9009
2474,"Color of Money, The (1986)",Drama,Martin Scorsese,7.3,7,93080
2475,52 Pick-Up (1986),Action|Mystery|Thriller,John Frankenheimer,6.76,6.4,6985
2476,Heartbreak Ridge (1986),Action|War,Clint Eastwood,7.12,6.8,48152
2478,Three Amigos! (1986),Comedy|Western,John Landis,4.5,6.5,83180
2481,My Name Is Joe (1998),Drama|Romance,Ken Loach,7.66,7.4,8893
2485,She's All That (1999),Comedy|Romance,Robert Iscove,2.89,5.9,102900
2488,Peeping Tom (1960),Drama|Horror|Thriller,Michael Powell,7.84,7.6,38543
2490,Payback (1999),Action|Thriller,Brian Helgeland,6.85,7.1,144955
2491,Simply Irresistible (1999),Comedy|Romance,Mark Tarlov,7.48,5.2,14853
2492,20 Dates (1998),Comedy|Romance,Myles Berkowitz,3.25,5.6,1786
2496,Blast from the Past (1999),Comedy|Romance,Hugh Wilson,8.92,6.7,71429
2497,Message in a Bottle (1999),Romance,Luis Mandoki,6.4,6.2,40107
2498,My Favorite Martian (1999),Comedy|Sci-Fi,Donald Petrie,5.59,5.1,14351
